Company,Project,Partner ,Watershed,Category,Date,Gallons,X,Y,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-03,165711,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-04,241297,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-05,87994,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-06,634772,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-07,1703142,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-08,1141189,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-09,911933,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-10,90381,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-12,97,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-01,5,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-03,82864,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-04,172663,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-05,179430,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-06,944306,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-07,1401388,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-08,804277,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-09,64190,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-11,2,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-02,1,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-04,172253,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-05,49826,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-06,705599,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-07,893245,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-08,206470,38.94870607,-77.52189249,,,
Amazon,24178 UPPER WOODSIDE LN STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-09,66930,38.94870607,-77.52189249,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-01,5308,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-02,4561,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-03,5448,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-04,4550,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-05,4794,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-06,4774,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-07,4986,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-08,5207,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-09,4911,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-10,5605,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-11,4987,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-12,4854,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-01,5500,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-02,4792,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-03,4518,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-04,3876,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-05,9635,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-06,5704,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-07,3676,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-08,7591,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-09,6561,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-10,7940,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-11,3651,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-12,3320,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-01,3925,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-02,4151,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-03,3519,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-04,3847,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-05,4064,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-06,4213,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-07,14477,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-08,4554,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-09,5251,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-10,6164,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-11,6832,39.02035976,-77.43439358,,,
Amazon,45295 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-12,9421,39.02035976,-77.43439358,,,
Amazon,22755 RELOCATION DR  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-03,75363,38.9870026,-77.4426446,,,
Amazon,22755 RELOCATION DR  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-04,242258,38.9870026,-77.4426446,,,
Amazon,22755 RELOCATION DR  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-05,104427,38.9870026,-77.4426446,,,
Amazon,22755 RELOCATION DR  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-06,358170,38.9870026,-77.4426446,,,
Amazon,22755 RELOCATION DR  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-07,454966,38.9870026,-77.4426446,,,
Amazon,22755 RELOCATION DR  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-08,503495,38.9870026,-77.4426446,,,
Amazon,22755 RELOCATION DR  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-09,182514,38.9870026,-77.4426446,,,
Amazon,22755 RELOCATION DR  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-10,158676,38.9870026,-77.4426446,,,
Amazon,22755 RELOCATION DR  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-11,1101,38.9870026,-77.4426446,,,
Amazon,22755 RELOCATION DR  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-04,99597,38.9870026,-77.4426446,,,
Amazon,22755 RELOCATION DR  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-05,81117,38.9870026,-77.4426446,,,
Amazon,22755 RELOCATION DR  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-06,133603,38.9870026,-77.4426446,,,
Amazon,22755 RELOCATION DR  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-07,74147,38.9870026,-77.4426446,,,
Amazon,22755 RELOCATION DR  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-08,90160,38.9870026,-77.4426446,,,
Amazon,22755 RELOCATION DR  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-09,14729,38.9870026,-77.4426446,,,
